Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
-4.92144e-05,0.04,0.06
-4.92134e-05,0.12,0.06
-4.92124e-05,0.08,0.14
-4.92114e-05,0.12,0.1
-4.92104e-05,0.04,0.1
-4.92094e-05,0.04,0.02
-4.92084e-05,0.04,-0.02
-4.92074e-05,0.04,-0.1
-4.92064e-05,0.04,-0.06
-4.92054e-05,0.04,-0.02
-4.92044e-05,0.08,0.02
-4.92034e-05,0.12,0.06
-4.92024e-05,0.08,0.1
-4.92014e-05,0.08,0.06
-4.92004e-05,0.04,0.06
-4.91994e-05,0.08,0.02
-4.91984e-05,0.04,-0.02
-4.91974e-05,0.04,-0.02
-4.91964e-05,0.04,-0.02
-4.91954e-05,0.08,0.02
-4.91944e-05,0.08,0.02
-4.91934e-05,0.08,0.06
-4.91924e-05,0.08,0.06
-4.91914e-05,0.08,0.06
-4.91904e-05,0.04,0.06
-4.91894e-05,0.04,0.02
-4.91884e-05,0.04,0.02
-4.91874e-05,0.04,0.02
-4.91864e-05,0.04,0.02
-4.91854e-05,0.08,0.02
-4.91844e-05,0.08,0.02
-4.91834e-05,0.08,0.06
-4.91824e-05,0.08,0.06
-4.91814e-05,0.08,0.02
-4.91804e-05,0.08,0.02
-4.91794e-05,0.08,0.02
-4.91784e-05,0.04,0.02
-4.91774e-05,0.08,0.02
-4.91764e-05,0.08,0.02
-4.91754e-05,0.08,0.06
-4.91744e-05,0.08,0.06
-4.91734e-05,0.08,0.02
-4.91724e-05,0.04,0.02
-4.91714e-05,0.04,0.02
-4.91704e-05,0.04,-0.02
-4.91694e-05,0.04,0.02
-4.91684e-05,0.04,0.02
-4.91674e-05,0.08,0.02
-4.91664e-05,0.08,0.06
-4.91654e-05,0.08,0.06
-4.91644e-05,0.08,0.06
-4.91634e-05,0.08,0.02
-4.91624e-05,0.04,0.02
-4.91614e-05,0.08,-0.02
-4.91604e-05,0.04,0.02
-4.91594e-05,0.04,-0.02
-4.91584e-05,0.04,0.02
-4.91574e-05,0.08,0.06
-4.91564e-05,0.08,0.06
-4.91554e-05,0.08,0.06
-4.91544e-05,0.08,0.06
-4.91534e-05,0.08,0.06
-4.91524e-05,0.08,0.02
-4.91514e-05,0.08,-0.02
-4.91504e-05,0.04,-0.02
-4.91494e-05,0.08,-0.02
-4.91484e-05,0.04,0.02
-4.91474e-05,0.08,0.02
-4.91464e-05,0.08,0.06
-4.91454e-05,0.08,0.02
-4.91444e-05,0.08,0.02
-4.91434e-05,0.08,0.02
-4.91424e-05,0.04,0.02
-4.91414e-05,0.08,0.02
-4.91404e-05,0.04,0.02
-4.91394e-05,0.08,0.02
-4.91384e-05,0.04,0.02
-4.91374e-05,0.08,0.02
-4.91364e-05,0.04,0.02
-4.91354e-05,0.08,0.02
-4.91344e-05,0.04,0.02
-4.91334e-05,0.08,0.02
-4.91324e-05,0.08,0.02
-4.91314e-05,0.08,0.02
-4.91304e-05,0.08,0.06
-4.91294e-05,0.08,0.02
-4.91284e-05,0.08,0.02
-4.91274e-05,0.08,0.02
-4.91264e-05,0.04,-0.02
-4.91254e-05,0.08,-0.02
-4.91244e-05,0.04,-0.02
-4.91234e-05,0.08,0.02
-4.91224e-05,0.04,0.06
-4.91214e-05,0.08,0.06
-4.91204e-05,0.08,0.06
-4.91194e-05,0.08,0.06
-4.91184e-05,0.08,0.02
-4.91174e-05,0.08,0.02
-4.91164e-05,0.04,-0.02
-4.91154e-05,0.04,-0.02
-4.91144e-05,0.04,-0.02
-4.91134e-05,0.08,0.02
-4.91124e-05,0.08,0.06
-4.91114e-05,0.08,0.06
-4.91104e-05,0.08,0.1
-4.91094e-05,0.08,0.06
-4.91084e-05,0.08,0.02
-4.91074e-05,0.08,0.02
-4.91064e-05,0.04,-0.02
-4.91054e-05,0.04,-0.02
-4.91044e-05,0.04,-0.02
-4.91034e-05,0.04,0.02
-4.91024e-05,0.04,0.02
-4.91014e-05,0.08,0.06
-4.91004e-05,0.08,0.06
-4.90994e-05,0.08,0.06
-4.90984e-05,0.08,0.06
-4.90974e-05,0.08,0.02
-4.90964e-05,0.04,-0.02
-4.90954e-05,0.08,-0.02
-4.90944e-05,0.04,-0.02
-4.90934e-05,0.04,0.02
-4.90924e-05,0.04,0.06
-4.90914e-05,0.08,0.06
-4.90904e-05,0.08,0.06
-4.90894e-05,0.08,0.06
-4.90884e-05,0.04,0.02
-4.90874e-05,0.04,0.02
-4.90864e-05,0.04,-0.02
-4.90854e-05,0.08,0.02
-4.90844e-05,0.04,0.02
-4.90834e-05,0.08,0.02
-4.90824e-05,0.04,0.02
-4.90814e-05,0.08,0.02
-4.90804e-05,0.08,0.02
-4.90794e-05,0.08,0.02
-4.90784e-05,0.08,0.02
-4.90774e-05,0.08,0.02
-4.90764e-05,0.08,0.06
-4.90754e-05,0.08,0.06
-4.90744e-05,0.08,0.06
-4.90734e-05,0.08,0.06
-4.90724e-05,0.08,0.06
-4.90714e-05,0.08,0.02
-4.90704e-05,0.04,0.02
-4.90694e-05,0.04,-0.02
-4.90684e-05,0.04,-0.02
-4.90674e-05,0.04,-0.02
-4.90664e-05,0.08,0.02
-4.90654e-05,0.08,0.06
-4.90644e-05,0.12,0.1
-4.90634e-05,0.12,0.06
-4.90624e-05,0.08,0.06
-4.90614e-05,0.08,0.02
-4.90604e-05,0.04,-0.02
-4.90594e-05,0.04,-0.1
-4.90584e-05,0.04,-0.06
-4.90574e-05,0.04,-0.02
-4.90564e-05,0.08,0.06
-4.90554e-05,0.12,0.1
-4.90544e-05,0.08,0.1
-4.90534e-05,0.08,0.1
-4.90524e-05,0.08,0.06
-4.90514e-05,0.04,0.02
-4.90504e-05,0.04,-0.02
-4.90494e-05,0.04,-0.06
-4.90484e-05,0.04,-0.02
-4.90474e-05,0.08,-0.02
-4.90464e-05,0.08,0.06
-4.90454e-05,0.12,0.1
-4.90444e-05,0.12,0.14
-4.90434e-05,0.12,0.14
-4.90424e-05,0.08,0.1
-4.90414e-05,0.04,0.02
-4.90404e-05,0.04,-0.02
-4.90394e-05,0.04,-0.06
-4.90384e-05,0.04,-0.02
-4.90374e-05,0.04,-0.02
-4.90364e-05,0.04,0.02
-4.90354e-05,0.08,0.06
-4.90344e-05,0.08,0.1
-4.90334e-05,0.12,0.06
-4.90324e-05,0.08,0.06
-4.90314e-05,0.08,0.02
-4.90304e-05,0.04,-0.02
-4.90294e-05,0.04,-0.02
-4.90284e-05,0,-0.02
-4.90274e-05,0.04,-0.02
-4.90264e-05,0.04,0.02
-4.90254e-05,0.08,0.06
-4.90244e-05,0.08,0.1
-4.90234e-05,0.08,0.1
-4.90224e-05,0.08,0.06
-4.90214e-05,0.08,0.02
-4.90204e-05,0.04,-0.02
-4.90194e-05,0.04,-0.02
-4.90184e-05,0.04,-0.02
-4.90174e-05,0.04,0.02
-4.90164e-05,0.04,0.02
-4.90154e-05,0.08,0.06
-4.90144e-05,0.08,0.06
-4.90134e-05,0.08,0.06
-4.90124e-05,0.08,0.06
-4.90114e-05,0.08,0.02
-4.90104e-05,0.08,0.02
-4.90094e-05,0.08,0.02
-4.90084e-05,0.08,0.02
-4.90074e-05,0.08,0.02
-4.90064e-05,0.08,0.02
-4.90054e-05,0.08,0.02
-4.90044e-05,0.08,0.02
-4.90034e-05,0.04,0.02
-4.90024e-05,0.04,0.02
-4.90014e-05,0.04,0.02
-4.90004e-05,0.04,0.02
-4.89994e-05,0.04,0.02
-4.89984e-05,0.04,0.06
-4.89974e-05,0.08,0.06
-4.89964e-05,0.08,0.02
-4.89954e-05,0.08,0.02
-4.89944e-05,0.08,0.02
-4.89934e-05,0.08,0.02
-4.89924e-05,0.08,0.02
-4.89914e-05,0.08,0.02
-4.89904e-05,0.08,0.06
-4.89894e-05,0.08,0.06
-4.89884e-05,0.04,0.06
-4.89874e-05,0.08,0.02
-4.89864e-05,0.04,0.02
-4.89854e-05,0.08,0.02
-4.89844e-05,0.08,0.02
-4.89834e-05,0.04,-0.02
-4.89824e-05,0.08,0.02
-4.89814e-05,0.08,0.02
-4.89804e-05,0.04,0.06
-4.89794e-05,0.04,0.02
-4.89784e-05,0.08,0.06
-4.89774e-05,0.08,0.02
-4.89764e-05,0.08,0.06
-4.89754e-05,0.08,0.02
-4.89744e-05,0.08,0.02
-4.89734e-05,0.08,0.02
-4.89724e-05,0.08,0.02
-4.89714e-05,0.08,0.02
-4.89704e-05,0.04,0.06
-4.89694e-05,0.08,0.02
-4.89684e-05,0.04,0.06
-4.89674e-05,0.08,0.02
-4.89664e-05,0.08,0.02
-4.89654e-05,0.08,0.02
-4.89644e-05,0.08,0.02
-4.89634e-05,0.08,0.02
-4.89624e-05,0.04,0.02
-4.89614e-05,0.04,0.02
-4.89604e-05,0.04,0.06
-4.89594e-05,0.04,0.02
-4.89584e-05,0.04,0.02
-4.89574e-05,0.08,0.06
-4.89564e-05,0.04,0.06
-4.89554e-05,0.08,0.06
-4.89544e-05,0.08,0.06
-4.89534e-05,0.08,0.06
-4.89524e-05,0.08,0.02
-4.89514e-05,0.08,0.02
-4.89504e-05,0.04,0.06
-4.89494e-05,0.04,0.02
-4.89484e-05,0.04,0.02
-4.89474e-05,0.08,0.02
-4.89464e-05,0.04,0.06
-4.89454e-05,0.08,0.02
-4.89444e-05,0.08,0.06
-4.89434e-05,0.08,0.06
-4.89424e-05,0.08,0.06
-4.89414e-05,0.08,0.02
-4.89404e-05,0.04,0.02
-4.89394e-05,0.04,0.02
-4.89384e-05,0.04,-0.02
-4.89374e-05,0.04,0.02
-4.89364e-05,0.08,0.02
-4.89354e-05,0.08,0.06
-4.89344e-05,0.08,0.06
-4.89334e-05,0.08,0.06
-4.89324e-05,0.08,0.06
-4.89314e-05,0.08,0.02
-4.89304e-05,0.04,0.02
-4.89294e-05,0.04,-0.02
-4.89284e-05,0.04,0.02
-4.89274e-05,0.08,0.02
-4.89264e-05,0.08,0.02
-4.89254e-05,0.08,0.06
-4.89244e-05,0.08,0.06
-4.89234e-05,0.12,0.06
-4.89224e-05,0.08,0.06
-4.89214e-05,0.08,0.02
-4.89204e-05,0.04,0.02
-4.89194e-05,0.08,0.02
-4.89184e-05,0.04,0.02
-4.89174e-05,0.04,0.02
-4.89164e-05,0.04,0.06
-4.89154e-05,0.08,0.1
-4.89144e-05,0.08,0.1
-4.89134e-05,0.08,0.06
-4.89124e-05,0.04,0.02
-4.89114e-05,0.04,0.02
-4.89104e-05,0.04,-0.02
-4.89094e-05,0.04,-0.02
-4.89084e-05,0.04,-0.02
-4.89074e-05,0.08,0.02
-4.89064e-05,0.04,0.1
-4.89054e-05,0.08,0.1
-4.89044e-05,0.04,0.1
-4.89034e-05,0.08,0.06
-4.89024e-05,0.08,0.02
-4.89014e-05,0.08,0.02
-4.89004e-05,0.04,-0.02
-4.88994e-05,0.04,-0.02
-4.88984e-05,0.04,-0.02
-4.88974e-05,0.08,0.02
-4.88964e-05,0.04,0.06
-4.88954e-05,0.08,0.06
-4.88944e-05,0.08,0.06
-4.88934e-05,0.08,0.06
-4.88924e-05,0.08,0.02
-4.88914e-05,0.08,-0.02
-4.88904e-05,0.04,-0.02
-4.88894e-05,0.08,-0.02
-4.88884e-05,0.08,0.02
-4.88874e-05,0.08,0.02
-4.88864e-05,0.08,0.06
-4.88854e-05,0.08,0.06
-4.88844e-05,0.08,0.1
-4.88834e-05,0.08,0.06
-4.88824e-05,0.04,0.02
-4.88814e-05,0.04,0.02
-4.88804e-05,0.04,-0.02
-4.88794e-05,0.08,-0.02
-4.88784e-05,0.04,-0.02
-4.88774e-05,0.08,0.02
-4.88764e-05,0.08,0.06
-4.88754e-05,0.08,0.06
-4.88744e-05,0.08,0.06
-4.88734e-05,0.08,0.06
-4.88724e-05,0.08,0.06
-4.88714e-05,0.08,0.02
-4.88704e-05,0.04,0.02
-4.88694e-05,0.08,-0.02
-4.88684e-05,0.08,-0.02
-4.88674e-05,0.08,-0.02
-4.88664e-05,0.04,0.02
-4.88654e-05,0.04,0.02
-4.88644e-05,0.08,0.06
-4.88634e-05,0.08,0.06
-4.88624e-05,0.04,0.06
-4.88614e-05,0.08,0.06
-4.88604e-05,0.04,0.02
-4.88594e-05,0.08,0.02
-4.88584e-05,0.04,0.02
-4.88574e-05,0.08,0.02
-4.88564e-05,0.04,0.02
-4.88554e-05,0.08,0.02
-4.88544e-05,0.08,0.06
-4.88534e-05,0.08,0.06
-4.88524e-05,0.08,0.06
-4.88514e-05,0.08,0.02
-4.88504e-05,0.08,0.02
-4.88494e-05,0.08,-0.02
-4.88484e-05,0.08,0.02
-4.88474e-05,0.08,-0.02
-4.88464e-05,0.08,0.02
-4.88454e-05,0.08,-0.02
-4.88444e-05,0.08,0.06
-4.88434e-05,0.08,0.06
-4.88424e-05,0.08,0.06
-4.88414e-05,0.08,0.06
-4.88404e-05,0.08,0.06
-4.88394e-05,0.04,0.02
-4.88384e-05,0.04,0.02
-4.88374e-05,0.08,0.02
-4.88364e-05,0.08,0.02
-4.88354e-05,0.08,0.02
-4.88344e-05,0.08,0.02
-4.88334e-05,0.08,0.02
-4.88324e-05,0.08,0.02
-4.88314e-05,0.08,0.02
-4.88304e-05,0.08,0.02
-4.88294e-05,0.08,0.02
-4.88284e-05,0.08,0.02
-4.88274e-05,0.12,0.02
-4.88264e-05,0.12,0.02
-4.88254e-05,0.08,0.02
-4.88244e-05,0.08,0.02
-4.88234e-05,0.08,0.02
-4.88224e-05,0.08,0.02
-4.88214e-05,0.04,0.02
-4.88204e-05,0.04,0.02
-4.88194e-05,0.04,0.06
-4.88184e-05,0.04,0.06
-4.88174e-05,0.08,0.06
-4.88164e-05,0.08,0.06
-4.88154e-05,0.12,0.06
-4.88144e-05,0.08,0.06
-4.88134e-05,0.12,0.02
-4.88124e-05,0.04,0.02
-4.88114e-05,0.04,-0.02
-4.88104e-05,0,-0.02
-4.88094e-05,0.04,-0.02
-4.88084e-05,0.04,0.02
-4.88074e-05,0.08,0.06
-4.88064e-05,0.08,0.1
-4.88054e-05,0.12,0.1
-4.88044e-05,0.12,0.1
-4.88034e-05,0.12,0.02
-4.88024e-05,0.08,0.02
-4.88014e-05,0.04,-0.02
-4.88004e-05,0.04,0.02
-4.87994e-05,0,0.02
-4.87984e-05,0.04,0.06
-4.87974e-05,0.08,0.06
-4.87964e-05,0.08,0.1
-4.87954e-05,0.08,0.1
-4.87944e-05,0.08,0.1
-4.87934e-05,0.12,0.02
-4.87924e-05,0.08,-0.02
-4.87914e-05,0.04,-0.06
-4.87904e-05,0.04,-0.06
-4.87894e-05,0.04,-0.02
-4.87884e-05,0.04,0.02
-4.87874e-05,0.08,0.06
-4.87864e-05,0.08,0.14
-4.87854e-05,0.12,0.1
-4.87844e-05,0.08,0.1
-4.87834e-05,0.08,0.06
-4.87824e-05,0.08,0.02
-4.87814e-05,0.04,-0.06
-4.87804e-05,0.04,-0.06
-4.87794e-05,0.04,-0.02
-4.87784e-05,0.04,0.02
-4.87774e-05,0.08,0.06
-4.87764e-05,0.08,0.1
-4.87754e-05,0.08,0.06
-4.87744e-05,0.08,0.06
-4.87734e-05,0.08,0.06
-4.87724e-05,0.08,0.02
-4.87714e-05,0.04,-0.02
-4.87704e-05,0.04,-0.02
-4.87694e-05,0.04,0.02
-4.87684e-05,0.04,0.06
-4.87674e-05,0.08,0.06
-4.87664e-05,0.08,0.06
-4.87654e-05,0.08,0.06
-4.87644e-05,0.04,0.06
-4.87634e-05,0.08,0.06
-4.87624e-05,0.04,0.02
-4.87614e-05,0.04,0.02
-4.87604e-05,0.04,0.02
-4.87594e-05,0.08,0.02
-4.87584e-05,0.08,0.02
-4.87574e-05,0.12,0.06
-4.87564e-05,0.08,0.06
-4.87554e-05,0.08,0.06
-4.87544e-05,0.04,0.06
-4.87534e-05,0.08,0.02
-4.87524e-05,0.08,0.02
-4.87514e-05,0.08,0.02
-4.87504e-05,0.04,0.02
-4.87494e-05,0.08,0.02
-4.87484e-05,0.08,0.02
-4.87474e-05,0.08,0.06
-4.87464e-05,0.04,0.06
-4.87454e-05,0.08,0.02
-4.87444e-05,0.04,0.02
-4.87434e-05,0.04,-0.02
-4.87424e-05,0.04,0.02
-4.87414e-05,0.08,0.02
-4.87404e-05,0.08,0.06
-4.87394e-05,0.08,0.06
-4.87384e-05,0.12,0.06
-4.87374e-05,0.08,0.06
-4.87364e-05,0.08,0.02
-4.87354e-05,0.08,0.02
-4.87344e-05,0.04,-0.02
-4.87334e-05,0.04,-0.02
-4.87324e-05,0.04,-0.02
-4.87314e-05,0.04,0.02
-4.87304e-05,0.04,0.06
-4.87294e-05,0.08,0.1
-4.87284e-05,0.08,0.1
-4.87274e-05,0.12,0.1
-4.87264e-05,0.12,0.02
-4.87254e-05,0.08,0.02
-4.87244e-05,0.04,-0.02
-4.87234e-05,0.08,-0.02
-4.87224e-05,0.04,-0.02
-4.87214e-05,0.04,0.02
-4.87204e-05,0.04,0.06
-4.87194e-05,0.04,0.06
-4.87184e-05,0.04,0.1
-4.87174e-05,0.08,0.06
-4.87164e-05,0.04,0.06
-4.87154e-05,0.08,0.02
-4.87144e-05,0.04,-0.02
-4.87134e-05,0.08,-0.02
-4.87124e-05,0.04,-0.02
-4.87114e-05,0.08,0.02
-4.87104e-05,0.08,0.02
-4.87094e-05,0.08,0.06
-4.87084e-05,0.08,0.06
-4.87074e-05,0.08,0.06
-4.87064e-05,0.08,0.06
-4.87054e-05,0.08,0.06
-4.87044e-05,0.04,0.06
-4.87034e-05,0.08,0.02
-4.87024e-05,0.04,0.02
-4.87014e-05,0.08,0.02
-4.87004e-05,0.04,-0.02
-4.86994e-05,0.04,0.02
-4.86984e-05,0.04,0.02
-4.86974e-05,0.08,0.02
-4.86964e-05,0.04,0.06
-4.86954e-05,0.08,0.06
-4.86944e-05,0.08,0.1
-4.86934e-05,0.08,0.06
-4.86924e-05,0.08,0.06
-4.86914e-05,0.08,-0.02
-4.86904e-05,0.08,-0.02
-4.86894e-05,0.08,-0.02
-4.86884e-05,0.04,0.02
-4.86874e-05,0.08,0.06
-4.86864e-05,0.04,0.1
-4.86854e-05,0.08,0.1
-4.86844e-05,0.04,0.1
-4.86834e-05,0.08,0.1
-4.86824e-05,0.08,0.06
-4.86814e-05,0.08,0.02
-4.86804e-05,0.04,-0.02
-4.86794e-05,0.04,-0.02
-4.86784e-05,0.04,-0.02
-4.86774e-05,0.04,-0.02
-4.86764e-05,0.04,0.06
-4.86754e-05,0.08,0.1
-4.86744e-05,0.08,0.14
-4.86734e-05,0.08,0.1
-4.86724e-05,0.08,0.06
-4.86714e-05,0.08,-0.02
-4.86704e-05,0.04,-0.02
-4.86694e-05,0.08,-0.02
-4.86684e-05,0.04,-0.02
-4.86674e-05,0.08,0.02
-4.86664e-05,0.08,0.06
-4.86654e-05,0.08,0.06
-4.86644e-05,0.08,0.1
-4.86634e-05,0.08,0.1
-4.86624e-05,0.08,0.06
-4.86614e-05,0.08,0.02
-4.86604e-05,0.04,-0.02
-4.86594e-05,0.04,0.02
-4.86584e-05,0.04,-0.02
-4.86574e-05,0.08,0.02
-4.86564e-05,0.08,0.02
-4.86554e-05,0.08,0.06
-4.86544e-05,0.04,0.06
-4.86534e-05,0.04,0.06
-4.86524e-05,0.04,0.02
-4.86514e-05,0.08,0.02
-4.86504e-05,0.04,0.02
-4.86494e-05,0.04,0.02
-4.86484e-05,0.04,0.06
-4.86474e-05,0.08,0.06
-4.86464e-05,0.04,0.06
-4.86454e-05,0.08,0.02
-4.86444e-05,0.08,0.02
-4.86434e-05,0.04,0.02
-4.86424e-05,0.04,0.02
-4.86414e-05,0.04,-0.02
-4.86404e-05,0.04,0.02
-4.86394e-05,0.04,0.02
-4.86384e-05,0.04,0.1
-4.86374e-05,0.08,0.06
-4.86364e-05,0.08,0.06
-4.86354e-05,0.08,0.02
-4.86344e-05,0.04,0.02
-4.86334e-05,0.08,-0.02
-4.86324e-05,0.04,-0.02
-4.86314e-05,0.04,-0.02
-4.86304e-05,0.04,0.02
-4.86294e-05,0.08,0.06
-4.86284e-05,0.08,0.1
-4.86274e-05,0.08,0.1
-4.86264e-05,0.08,0.1
-4.86254e-05,0.08,0.06
-4.86244e-05,0.08,-0.02
-4.86234e-05,0.04,-0.06
-4.86224e-05,0,-0.06
-4.86214e-05,0,-0.02
-4.86204e-05,0,0.06
-4.86194e-05,0.04,0.06
-4.86184e-05,0.04,0.14
-4.86174e-05,0.08,0.1
-4.86164e-05,0.08,0.06
-4.86154e-05,0.08,0.02
-4.86144e-05,0.04,-0.02
-4.86134e-05,0.04,-0.06
-4.86124e-05,0.04,-0.06
-4.86114e-05,0.04,-0.02
-4.86104e-05,0.04,0.06
-4.86094e-05,0.04,0.1
-4.86084e-05,0.08,0.1
-4.86074e-05,0.08,0.1
-4.86064e-05,0.08,0.1
-4.86054e-05,0.08,0.06
-4.86044e-05,0.08,-0.02
-4.86034e-05,0.08,-0.06
-4.86024e-05,0.04,-0.06
-4.86014e-05,0.04,-0.06
-4.86004e-05,0.04,-0.02
-4.85994e-05,0.04,0.06
-4.85984e-05,0.04,0.1
-4.85974e-05,0.08,0.1
-4.85964e-05,0.08,0.1
-4.85954e-05,0.08,0.06
-4.85944e-05,0.04,0.02
-4.85934e-05,0.08,-0.02
-4.85924e-05,0.04,-0.02
-4.85914e-05,0.04,-0.02
-4.85904e-05,0.08,0.02
-4.85894e-05,0.08,0.06
-4.85884e-05,0.08,0.06
-4.85874e-05,0.08,0.06
-4.85864e-05,0.08,0.06
-4.85854e-05,0.08,0.02
-4.85844e-05,0.08,0.02
-4.85834e-05,0.04,0.02
-4.85824e-05,0.08,0.02
-4.85814e-05,0.08,0.02
-4.85804e-05,0.04,0.06
-4.85794e-05,0.04,0.02
-4.85784e-05,0.08,0.02
-4.85774e-05,0.08,0.02
-4.85764e-05,0.04,0.06
-4.85754e-05,0.08,0.02
-4.85744e-05,0.04,0.02
-4.85734e-05,0.08,0.02
-4.85724e-05,0.04,0.02
-4.85714e-05,0.04,0.06
-4.85704e-05,0.04,0.06
-4.85694e-05,0.08,0.06
-4.85684e-05,0.08,0.02
-4.85674e-05,0.08,0.02
-4.85664e-05,0.04,0.02
-4.85654e-05,0.04,0.02
-4.85644e-05,0.04,0.02
-4.85634e-05,0.04,0.02
-4.85624e-05,0.04,0.06
-4.85614e-05,0.04,0.06
-4.85604e-05,0.08,0.06
-4.85594e-05,0.08,0.02
-4.85584e-05,0.08,0.06
-4.85574e-05,0.08,0.02
-4.85564e-05,0.04,0.02
-4.85554e-05,0.04,-0.02
-4.85544e-05,0,-0.02
-4.85534e-05,0.04,-0.02
-4.85524e-05,0.04,0.02
-4.85514e-05,0.04,0.06
-4.85504e-05,0.04,0.1
-4.85494e-05,0.08,0.06
-4.85484e-05,0.08,0.06
-4.85474e-05,0.08,0.02
-4.85464e-05,0.08,-0.02
-4.85454e-05,0.04,-0.02
-4.85444e-05,0.04,-0.02
-4.85434e-05,0.04,-0.02
-4.85424e-05,0.04,-0.02
-4.85414e-05,0.04,0.02
-4.85404e-05,0.04,0.06
-4.85394e-05,0.08,0.06
-4.85384e-05,0.08,0.06
-4.85374e-05,0.08,0.06
-4.85364e-05,0.04,0.02
-4.85354e-05,0.04,0.02
-4.85344e-05,0,-0.02
-4.85334e-05,0,-0.02
-4.85324e-05,0,-0.02
-4.85314e-05,0,0.02
-4.85304e-05,0.04,0.06
-4.85294e-05,0.08,0.06
-4.85284e-05,0.08,0.06
-4.85274e-05,0.08,0.06
-4.85264e-05,0.08,0.06
-4.85254e-05,0.08,0.02
-4.85244e-05,0.04,-0.02
-4.85234e-05,0.04,-0.06
-4.85224e-05,0.04,-0.02
-4.85214e-05,0.04,-0.02
-4.85204e-05,0.04,0.02
-4.85194e-05,0.08,0.06
-4.85184e-05,0.08,0.1
-4.85174e-05,0.08,0.1
-4.85164e-05,0.08,0.1
-4.85154e-05,0.08,0.02
-4.85144e-05,0.04,0.02
-4.85134e-05,0.04,-0.02
-4.85124e-05,0.04,-0.02
-4.85114e-05,0.04,-0.02
-4.85104e-05,0.04,-0.02
-4.85094e-05,0.08,0.02
-4.85084e-05,0.08,0.1
-4.85074e-05,0.08,0.1
-4.85064e-05,0.08,0.06
-4.85054e-05,0.08,0.06
-4.85044e-05,0.04,0.02
-4.85034e-05,0.04,-0.02
-4.85024e-05,0.04,-0.02
-4.85014e-05,0.04,-0.06
-4.85004e-05,0.04,-0.02
-4.84994e-05,0.08,0.02
-4.84984e-05,0.08,0.06
-4.84974e-05,0.08,0.06
-4.84964e-05,0.08,0.1
-4.84954e-05,0.08,0.06
-4.84944e-05,0.08,0.02
-4.84934e-05,0.08,-0.02
-4.84924e-05,0.04,-0.02
-4.84914e-05,0.04,-0.02
-4.84904e-05,0.04,-0.02
-4.84894e-05,0.08,0.02
-4.84884e-05,0.08,0.02
-4.84874e-05,0.08,0.02
-4.84864e-05,0.04,0.06
-4.84854e-05,0.08,0.06
-4.84844e-05,0.04,0.06
-4.84834e-05,0.08,0.06
-4.84824e-05,0.08,0.02
-4.84814e-05,0.08,-0.02
-4.84804e-05,0.08,0.02
-4.84794e-05,0.04,-0.02
-4.84784e-05,0.08,0.02
-4.84774e-05,0.04,-0.02
-4.84764e-05,0.08,0.02
-4.84754e-05,0.08,0.02
-4.84744e-05,0.08,0.06
-4.84734e-05,0.08,0.06
-4.84724e-05,0.08,0.06
-4.84714e-05,0.08,0.06
-4.84704e-05,0.08,0.02
-4.84694e-05,0.08,0.02
-4.84684e-05,0.04,-0.02
-4.84674e-05,0.04,-0.02
-4.84664e-05,0,0.02
-4.84654e-05,0.04,0.02
-4.84644e-05,0.04,0.06
-4.84634e-05,0.08,0.06
-4.84624e-05,0.08,0.1
-4.84614e-05,0.08,0.06
-4.84604e-05,0.08,0.06
-4.84594e-05,0.08,0.02
-4.84584e-05,0.04,0.02
-4.84574e-05,0.04,-0.02
-4.84564e-05,0.04,-0.02
-4.84554e-05,0.04,-0.02
-4.84544e-05,0.04,0.02
-4.84534e-05,0.08,0.02
-4.84524e-05,0.08,0.1
-4.84514e-05,0.12,0.1
-4.84504e-05,0.08,0.06
-4.84494e-05,0.08,0.06
-4.84484e-05,0.04,0.02
-4.84474e-05,0.04,-0.02
-4.84464e-05,0.04,-0.06
-4.84454e-05,0.04,-0.02
-4.84444e-05,0.04,-0.02
-4.84434e-05,0.04,0.02
-4.84424e-05,0.04,0.06
-4.84414e-05,0.08,0.1
-4.84404e-05,0.04,0.1
-4.84394e-05,0.08,0.06
-4.84384e-05,0.08,0.06
-4.84374e-05,0.08,0.02
-4.84364e-05,0.08,-0.02
-4.84354e-05,0.04,-0.06
-4.84344e-05,0.04,-0.02
-4.84334e-05,0.04,-0.02
-4.84324e-05,0.04,0.06
-4.84314e-05,0.04,0.1
-4.84304e-05,0.08,0.1
-4.84294e-05,0.08,0.1
-4.84284e-05,0.04,0.06
-4.84274e-05,0.08,0.02
-4.84264e-05,0.04,-0.02
-4.84254e-05,0.08,-0.02
-4.84244e-05,0.04,-0.02
-4.84234e-05,0.08,-0.02
-4.84224e-05,0.04,-0.02
-4.84214e-05,0.08,0.02
-4.84204e-05,0.08,0.06
-4.84194e-05,0.08,0.06
-4.84184e-05,0.08,0.06
-4.84174e-05,0.08,0.06
-4.84164e-05,0.08,0.02
-4.84154e-05,0.08,0.02
-4.84144e-05,0.04,-0.02
-4.84134e-05,0.08,-0.02
-4.84124e-05,0.04,0.02
