Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
2.35282e-05,3.4,3.42
2.35292e-05,3.44,3.42
2.35302e-05,3.44,3.46
2.35312e-05,3.44,3.46
2.35322e-05,3.48,3.46
2.35332e-05,3.44,3.46
2.35342e-05,3.44,3.46
2.35352e-05,3.44,3.46
2.35362e-05,3.44,3.46
2.35372e-05,3.44,3.5
2.35382e-05,3.4,3.46
2.35392e-05,3.4,3.46
2.35402e-05,3.44,3.46
2.35412e-05,3.44,3.46
2.35422e-05,3.44,3.42
2.35432e-05,3.44,3.46
2.35442e-05,3.44,3.42
2.35452e-05,3.48,3.46
2.35462e-05,3.44,3.46
2.35472e-05,3.44,3.46
2.35482e-05,3.4,3.46
2.35492e-05,3.4,3.46
2.35502e-05,3.4,3.46
2.35512e-05,3.4,3.46
2.35522e-05,3.44,3.42
2.35532e-05,3.44,3.42
2.35542e-05,3.44,3.42
2.35552e-05,3.48,3.42
2.35562e-05,3.44,3.42
2.35572e-05,3.44,3.46
2.35582e-05,3.44,3.5
2.35592e-05,3.44,3.5
2.35602e-05,3.4,3.5
2.35612e-05,3.4,3.46
2.35622e-05,3.4,3.42
2.35632e-05,3.44,3.42
2.35642e-05,3.48,3.42
2.35652e-05,3.48,3.42
2.35662e-05,3.48,3.42
2.35672e-05,3.48,3.46
2.35682e-05,3.48,3.46
2.35692e-05,3.44,3.5
2.35702e-05,3.4,3.5
2.35712e-05,3.4,3.5
2.35722e-05,3.36,3.46
2.35732e-05,3.4,3.42
2.35742e-05,3.44,3.42
2.35752e-05,3.48,3.42
2.35762e-05,3.52,3.46
2.35772e-05,3.52,3.46
2.35782e-05,3.48,3.5
2.35792e-05,3.48,3.5
2.35802e-05,3.4,3.5
2.35812e-05,3.4,3.5
2.35822e-05,3.36,3.46
2.35832e-05,3.4,3.46
2.35842e-05,3.4,3.42
2.35852e-05,3.44,3.42
2.35862e-05,3.48,3.42
2.35872e-05,3.52,3.46
2.35882e-05,3.48,3.46
2.35892e-05,3.48,3.5
2.35902e-05,3.44,3.5
2.35912e-05,3.4,3.5
2.35922e-05,3.36,3.5
2.35932e-05,3.32,3.46
2.35942e-05,3.36,3.46
2.35952e-05,3.4,3.42
2.35962e-05,3.48,3.42
2.35972e-05,3.52,3.42
2.35982e-05,3.52,3.46
2.35992e-05,3.52,3.46
2.36002e-05,3.48,3.46
2.36012e-05,3.4,3.5
2.36022e-05,3.36,3.46
2.36032e-05,3.36,3.46
2.36042e-05,3.36,3.46
2.36052e-05,3.44,3.46
2.36062e-05,3.44,3.46
2.36072e-05,3.48,3.42
2.36082e-05,3.48,3.46
2.36092e-05,3.48,3.46
2.36102e-05,3.44,3.46
2.36112e-05,3.44,3.46
2.36122e-05,3.36,3.46
2.36132e-05,3.4,3.46
2.36142e-05,3.4,3.46
2.36152e-05,3.4,3.46
2.36162e-05,3.44,3.46
2.36172e-05,3.48,3.46
2.36182e-05,3.48,3.42
2.36192e-05,3.52,3.46
2.36202e-05,3.48,3.42
2.36212e-05,3.44,3.46
2.36222e-05,3.4,3.46
2.36232e-05,3.4,3.46
2.36242e-05,3.4,3.5
2.36252e-05,3.44,3.5
2.36262e-05,3.44,3.46
2.36272e-05,3.48,3.5
2.36282e-05,3.48,3.46
2.36292e-05,3.48,3.42
2.36302e-05,3.48,3.42
2.36312e-05,3.44,3.42
2.36322e-05,3.44,3.42
2.36332e-05,3.44,3.42
2.36342e-05,3.4,3.46
2.36352e-05,3.44,3.46
2.36362e-05,3.44,3.5
2.36372e-05,3.44,3.46
2.36382e-05,3.44,3.46
2.36392e-05,3.44,3.42
2.36402e-05,3.44,3.42
2.36412e-05,3.44,3.42
2.36422e-05,3.44,3.42
2.36432e-05,3.44,3.46
2.36442e-05,3.44,3.46
2.36452e-05,3.44,3.5
2.36462e-05,3.44,3.5
2.36472e-05,3.44,3.5
2.36482e-05,3.44,3.5
2.36492e-05,3.44,3.46
2.36502e-05,3.44,3.42
2.36512e-05,3.48,3.42
2.36522e-05,3.44,3.42
2.36532e-05,3.48,3.42
2.36542e-05,3.44,3.42
2.36552e-05,3.44,3.46
2.36562e-05,3.44,3.5
2.36572e-05,3.44,3.5
2.36582e-05,3.44,3.5
2.36592e-05,3.44,3.5
2.36602e-05,3.44,3.46
2.36612e-05,3.48,3.46
2.36622e-05,3.48,3.42
2.36632e-05,3.48,3.42
2.36642e-05,3.44,3.42
2.36652e-05,3.44,3.42
2.36662e-05,3.44,3.46
2.36672e-05,3.44,3.5
2.36682e-05,3.4,3.5
2.36692e-05,3.44,3.5
2.36702e-05,3.44,3.5
2.36712e-05,3.44,3.46
2.36722e-05,3.48,3.46
2.36732e-05,3.48,3.42
2.36742e-05,3.44,3.42
2.36752e-05,3.44,3.42
2.36762e-05,3.4,3.42
2.36772e-05,3.4,3.42
2.36782e-05,3.44,3.46
2.36792e-05,3.44,3.5
2.36802e-05,3.48,3.5
2.36812e-05,3.48,3.5
2.36822e-05,3.48,3.46
2.36832e-05,3.44,3.46
2.36842e-05,3.44,3.42
2.36852e-05,3.44,3.38
2.36862e-05,3.44,3.42
2.36872e-05,3.44,3.42
2.36882e-05,3.44,3.46
2.36892e-05,3.44,3.5
2.36902e-05,3.44,3.5
2.36912e-05,3.48,3.5
2.36922e-05,3.48,3.5
2.36932e-05,3.48,3.46
2.36942e-05,3.44,3.42
2.36952e-05,3.44,3.42
2.36962e-05,3.44,3.42
2.36972e-05,3.44,3.42
2.36982e-05,3.48,3.46
2.36992e-05,3.48,3.5
2.37002e-05,3.48,3.5
2.37012e-05,3.48,3.5
2.37022e-05,3.48,3.5
2.37032e-05,3.44,3.46
2.37042e-05,3.44,3.42
2.37052e-05,3.44,3.42
2.37062e-05,3.44,3.42
2.37072e-05,3.44,3.42
2.37082e-05,3.44,3.42
2.37092e-05,3.48,3.46
2.37102e-05,3.48,3.46
2.37112e-05,3.44,3.5
2.37122e-05,3.4,3.5
2.37132e-05,3.4,3.5
2.37142e-05,3.4,3.46
2.37152e-05,3.44,3.46
2.37162e-05,3.44,3.42
2.37172e-05,3.48,3.42
2.37182e-05,3.48,3.42
2.37192e-05,3.44,3.46
2.37202e-05,3.44,3.46
2.37212e-05,3.44,3.46
2.37222e-05,3.44,3.46
2.37232e-05,3.44,3.46
2.37242e-05,3.44,3.46
2.37252e-05,3.44,3.46
2.37262e-05,3.48,3.42
2.37272e-05,3.48,3.46
2.37282e-05,3.48,3.46
2.37292e-05,3.44,3.46
2.37302e-05,3.44,3.42
2.37312e-05,3.44,3.46
2.37322e-05,3.44,3.42
2.37332e-05,3.44,3.46
2.37342e-05,3.44,3.42
2.37352e-05,3.48,3.46
2.37362e-05,3.48,3.46
2.37372e-05,3.48,3.5
2.37382e-05,3.48,3.46
2.37392e-05,3.44,3.5
2.37402e-05,3.4,3.46
2.37412e-05,3.4,3.42
2.37422e-05,3.4,3.42
2.37432e-05,3.4,3.42
2.37442e-05,3.44,3.46
2.37452e-05,3.48,3.46
2.37462e-05,3.52,3.5
2.37472e-05,3.52,3.5
2.37482e-05,3.48,3.5
2.37492e-05,3.48,3.5
2.37502e-05,3.4,3.46
2.37512e-05,3.4,3.42
2.37522e-05,3.4,3.42
2.37532e-05,3.44,3.42
2.37542e-05,3.44,3.46
2.37552e-05,3.48,3.5
2.37562e-05,3.48,3.5
2.37572e-05,3.52,3.5
2.37582e-05,3.48,3.5
2.37592e-05,3.44,3.5
2.37602e-05,3.4,3.42
2.37612e-05,3.36,3.42
2.37622e-05,3.36,3.38
2.37632e-05,3.44,3.42
2.37642e-05,3.44,3.42
2.37652e-05,3.48,3.46
2.37662e-05,3.52,3.5
2.37672e-05,3.48,3.5
2.37682e-05,3.48,3.5
2.37692e-05,3.44,3.46
2.37702e-05,3.4,3.42
2.37712e-05,3.4,3.42
2.37722e-05,3.4,3.42
2.37732e-05,3.44,3.42
2.37742e-05,3.44,3.46
2.37752e-05,3.48,3.46
2.37762e-05,3.48,3.5
2.37772e-05,3.48,3.46
2.37782e-05,3.44,3.5
2.37792e-05,3.44,3.5
2.37802e-05,3.4,3.46
2.37812e-05,3.4,3.46
2.37822e-05,3.4,3.42
2.37832e-05,3.44,3.46
2.37842e-05,3.48,3.46
2.37852e-05,3.48,3.46
2.37862e-05,3.48,3.46
2.37872e-05,3.48,3.46
2.37882e-05,3.44,3.46
2.37892e-05,3.44,3.46
2.37902e-05,3.4,3.46
2.37912e-05,3.4,3.46
2.37922e-05,3.4,3.42
2.37932e-05,3.44,3.46
2.37942e-05,3.44,3.46
2.37952e-05,3.48,3.46
2.37962e-05,3.44,3.46
2.37972e-05,3.44,3.46
2.37982e-05,3.44,3.46
2.37992e-05,3.44,3.42
2.38002e-05,3.44,3.42
2.38012e-05,3.44,3.42
2.38022e-05,3.44,3.46
2.38032e-05,3.44,3.46
2.38042e-05,3.44,3.46
2.38052e-05,3.48,3.46
2.38062e-05,3.44,3.46
2.38072e-05,3.44,3.46
2.38082e-05,3.4,3.46
2.38092e-05,3.44,3.46
2.38102e-05,3.44,3.46
2.38112e-05,3.44,3.46
2.38122e-05,3.44,3.5
2.38132e-05,3.44,3.46
2.38142e-05,3.44,3.46
2.38152e-05,3.44,3.46
2.38162e-05,3.44,3.46
2.38172e-05,3.44,3.42
2.38182e-05,3.44,3.42
2.38192e-05,3.48,3.42
2.38202e-05,3.44,3.42
2.38212e-05,3.44,3.46
2.38222e-05,3.4,3.46
2.38232e-05,3.44,3.46
2.38242e-05,3.4,3.46
2.38252e-05,3.44,3.46
2.38262e-05,3.44,3.46
2.38272e-05,3.44,3.46
2.38282e-05,3.44,3.46
2.38292e-05,3.44,3.46
2.38302e-05,3.44,3.46
2.38312e-05,3.44,3.46
2.38322e-05,3.44,3.46
2.38332e-05,3.44,3.46
2.38342e-05,3.4,3.46
2.38352e-05,3.44,3.46
2.38362e-05,3.4,3.42
2.38372e-05,3.44,3.46
2.38382e-05,3.44,3.46
2.38392e-05,3.48,3.46
2.38402e-05,3.48,3.46
2.38412e-05,3.44,3.46
2.38422e-05,3.44,3.46
2.38432e-05,3.4,3.46
2.38442e-05,3.4,3.42
2.38452e-05,3.4,3.42
2.38462e-05,3.4,3.42
2.38472e-05,3.44,3.46
2.38482e-05,3.44,3.46
2.38492e-05,3.48,3.5
2.38502e-05,3.44,3.46
2.38512e-05,3.44,3.46
2.38522e-05,3.4,3.46
2.38532e-05,3.4,3.46
2.38542e-05,3.4,3.46
2.38552e-05,3.44,3.46
2.38562e-05,3.4,3.46
2.38572e-05,3.44,3.46
2.38582e-05,3.44,3.46
2.38592e-05,3.48,3.46
2.38602e-05,3.44,3.46
2.38612e-05,3.44,3.46
2.38622e-05,3.4,3.42
2.38632e-05,3.4,3.42
2.38642e-05,3.4,3.42
2.38652e-05,3.4,3.42
2.38662e-05,3.4,3.42
2.38672e-05,3.44,3.46
2.38682e-05,3.44,3.5
2.38692e-05,3.44,3.5
2.38702e-05,3.44,3.5
2.38712e-05,3.44,3.46
2.38722e-05,3.44,3.46
2.38732e-05,3.44,3.42
2.38742e-05,3.44,3.38
2.38752e-05,3.44,3.42
2.38762e-05,3.44,3.42
2.38772e-05,3.44,3.5
2.38782e-05,3.44,3.5
2.38792e-05,3.48,3.5
2.38802e-05,3.44,3.5
2.38812e-05,3.44,3.5
2.38822e-05,3.44,3.46
2.38832e-05,3.44,3.46
2.38842e-05,3.44,3.42
2.38852e-05,3.44,3.42
2.38862e-05,3.44,3.42
2.38872e-05,3.44,3.46
2.38882e-05,3.44,3.46
2.38892e-05,3.44,3.5
2.38902e-05,3.4,3.46
2.38912e-05,3.4,3.5
2.38922e-05,3.4,3.46
2.38932e-05,3.44,3.46
2.38942e-05,3.44,3.46
2.38952e-05,3.48,3.46
2.38962e-05,3.48,3.46
2.38972e-05,3.44,3.46
2.38982e-05,3.4,3.46
2.38992e-05,3.4,3.46
2.39002e-05,3.4,3.46
2.39012e-05,3.4,3.46
2.39022e-05,3.4,3.46
2.39032e-05,3.44,3.46
2.39042e-05,3.44,3.46
2.39052e-05,3.48,3.46
2.39062e-05,3.44,3.46
2.39072e-05,3.44,3.5
2.39082e-05,3.4,3.46
2.39092e-05,3.4,3.42
2.39102e-05,3.4,3.42
2.39112e-05,3.4,3.46
2.39122e-05,3.44,3.46
2.39132e-05,3.44,3.46
2.39142e-05,3.44,3.5
2.39152e-05,3.48,3.46
2.39162e-05,3.44,3.46
2.39172e-05,3.44,3.46
2.39182e-05,3.44,3.46
2.39192e-05,3.4,3.42
2.39202e-05,3.4,3.42
2.39212e-05,3.44,3.42
2.39222e-05,3.44,3.46
2.39232e-05,3.44,3.46
2.39242e-05,3.44,3.5
2.39252e-05,3.48,3.5
2.39262e-05,3.44,3.46
2.39272e-05,3.44,3.46
2.39282e-05,3.44,3.42
2.39292e-05,3.44,3.42
2.39302e-05,3.4,3.42
2.39312e-05,3.44,3.42
2.39322e-05,3.44,3.42
2.39332e-05,3.44,3.46
2.39342e-05,3.48,3.46
2.39352e-05,3.48,3.46
2.39362e-05,3.44,3.5
2.39372e-05,3.44,3.46
2.39382e-05,3.44,3.46
2.39392e-05,3.44,3.42
2.39402e-05,3.44,3.42
2.39412e-05,3.44,3.42
2.39422e-05,3.44,3.42
2.39432e-05,3.44,3.46
2.39442e-05,3.44,3.46
2.39452e-05,3.44,3.5
2.39462e-05,3.44,3.46
2.39472e-05,3.44,3.46
2.39482e-05,3.44,3.42
2.39492e-05,3.44,3.42
2.39502e-05,3.44,3.42
2.39512e-05,3.44,3.42
2.39522e-05,3.44,3.42
2.39532e-05,3.44,3.42
2.39542e-05,3.44,3.46
2.39552e-05,3.44,3.46
2.39562e-05,3.44,3.5
2.39572e-05,3.44,3.46
2.39582e-05,3.44,3.46
2.39592e-05,3.44,3.46
2.39602e-05,3.44,3.42
2.39612e-05,3.44,3.42
2.39622e-05,3.44,3.42
2.39632e-05,3.44,3.46
2.39642e-05,3.44,3.46
2.39652e-05,3.44,3.46
2.39662e-05,3.44,3.46
2.39672e-05,3.44,3.5
2.39682e-05,3.44,3.46
2.39692e-05,3.44,3.46
2.39702e-05,3.44,3.42
2.39712e-05,3.44,3.42
2.39722e-05,3.44,3.42
2.39732e-05,3.44,3.46
2.39742e-05,3.44,3.46
2.39752e-05,3.44,3.46
2.39762e-05,3.44,3.5
2.39772e-05,3.44,3.5
2.39782e-05,3.44,3.5
2.39792e-05,3.44,3.46
2.39802e-05,3.4,3.42
2.39812e-05,3.4,3.46
2.39822e-05,3.4,3.42
2.39832e-05,3.44,3.42
2.39842e-05,3.44,3.42
2.39852e-05,3.48,3.42
2.39862e-05,3.44,3.42
2.39872e-05,3.48,3.46
2.39882e-05,3.44,3.46
2.39892e-05,3.44,3.46
2.39902e-05,3.4,3.42
2.39912e-05,3.4,3.42
2.39922e-05,3.44,3.42
2.39932e-05,3.44,3.42
2.39942e-05,3.48,3.42
2.39952e-05,3.52,3.46
2.39962e-05,3.48,3.46
2.39972e-05,3.48,3.46
2.39982e-05,3.44,3.5
2.39992e-05,3.4,3.5
2.40002e-05,3.4,3.46
2.40012e-05,3.4,3.46
2.40022e-05,3.4,3.46
2.40032e-05,3.44,3.46
2.40042e-05,3.48,3.46
2.40052e-05,3.52,3.46
2.40062e-05,3.48,3.46
2.40072e-05,3.48,3.46
2.40082e-05,3.44,3.46
2.40092e-05,3.4,3.46
2.40102e-05,3.4,3.46
2.40112e-05,3.4,3.46
2.40122e-05,3.4,3.46
2.40132e-05,3.44,3.46
2.40142e-05,3.48,3.46
2.40152e-05,3.48,3.46
2.40162e-05,3.48,3.42
2.40172e-05,3.48,3.46
2.40182e-05,3.44,3.46
2.40192e-05,3.4,3.46
2.40202e-05,3.4,3.46
2.40212e-05,3.4,3.46
2.40222e-05,3.4,3.46
2.40232e-05,3.44,3.46
2.40242e-05,3.48,3.46
2.40252e-05,3.52,3.46
2.40262e-05,3.48,3.46
2.40272e-05,3.48,3.46
2.40282e-05,3.44,3.46
2.40292e-05,3.44,3.46
2.40302e-05,3.4,3.46
2.40312e-05,3.4,3.46
2.40322e-05,3.4,3.46
2.40332e-05,3.44,3.46
2.40342e-05,3.4,3.46
2.40352e-05,3.44,3.46
2.40362e-05,3.48,3.46
2.40372e-05,3.44,3.42
2.40382e-05,3.44,3.46
2.40392e-05,3.44,3.42
2.40402e-05,3.44,3.46
2.40412e-05,3.4,3.46
2.40422e-05,3.4,3.46
2.40432e-05,3.4,3.46
2.40442e-05,3.44,3.46
2.40452e-05,3.44,3.46
2.40462e-05,3.44,3.42
2.40472e-05,3.44,3.42
2.40482e-05,3.44,3.42
2.40492e-05,3.44,3.46
2.40502e-05,3.44,3.46
2.40512e-05,3.48,3.46
2.40522e-05,3.44,3.46
2.40532e-05,3.44,3.46
2.40542e-05,3.4,3.46
2.40552e-05,3.4,3.46
2.40562e-05,3.4,3.42
2.40572e-05,3.44,3.42
2.40582e-05,3.44,3.42
2.40592e-05,3.48,3.42
2.40602e-05,3.48,3.42
2.40612e-05,3.48,3.46
2.40622e-05,3.48,3.46
2.40632e-05,3.44,3.5
2.40642e-05,3.4,3.46
2.40652e-05,3.4,3.46
2.40662e-05,3.4,3.42
2.40672e-05,3.4,3.42
2.40682e-05,3.44,3.42
2.40692e-05,3.48,3.42
2.40702e-05,3.52,3.46
2.40712e-05,3.52,3.46
2.40722e-05,3.52,3.46
2.40732e-05,3.48,3.46
2.40742e-05,3.44,3.5
2.40752e-05,3.4,3.46
2.40762e-05,3.36,3.46
2.40772e-05,3.4,3.42
2.40782e-05,3.4,3.42
2.40792e-05,3.44,3.42
2.40802e-05,3.48,3.42
2.40812e-05,3.52,3.46
2.40822e-05,3.48,3.46
2.40832e-05,3.48,3.46
2.40842e-05,3.44,3.46
2.40852e-05,3.4,3.5
2.40862e-05,3.4,3.46
2.40872e-05,3.4,3.42
2.40882e-05,3.4,3.42
2.40892e-05,3.44,3.42
2.40902e-05,3.44,3.42
2.40912e-05,3.48,3.42
2.40922e-05,3.48,3.42
2.40932e-05,3.48,3.46
2.40942e-05,3.48,3.46
2.40952e-05,3.44,3.46
2.40962e-05,3.44,3.46
2.40972e-05,3.4,3.46
2.40982e-05,3.4,3.46
2.40992e-05,3.4,3.46
2.41002e-05,3.44,3.42
2.41012e-05,3.44,3.42
2.41022e-05,3.44,3.42
2.41032e-05,3.48,3.42
2.41042e-05,3.44,3.42
2.41052e-05,3.48,3.46
2.41062e-05,3.44,3.46
2.41072e-05,3.44,3.5
2.41082e-05,3.4,3.46
2.41092e-05,3.4,3.46
2.41102e-05,3.4,3.46
2.41112e-05,3.4,3.46
2.41122e-05,3.44,3.42
2.41132e-05,3.48,3.42
2.41142e-05,3.52,3.42
2.41152e-05,3.52,3.46
2.41162e-05,3.48,3.5
2.41172e-05,3.48,3.5
2.41182e-05,3.44,3.5
2.41192e-05,3.4,3.5
2.41202e-05,3.36,3.46
2.41212e-05,3.4,3.42
2.41222e-05,3.4,3.42
2.41232e-05,3.48,3.42
2.41242e-05,3.52,3.42
2.41252e-05,3.52,3.46
2.41262e-05,3.52,3.5
2.41272e-05,3.48,3.5
2.41282e-05,3.44,3.5
2.41292e-05,3.36,3.46
2.41302e-05,3.32,3.42
2.41312e-05,3.36,3.42
2.41322e-05,3.4,3.42
2.41332e-05,3.44,3.42
2.41342e-05,3.48,3.42
2.41352e-05,3.52,3.46
2.41362e-05,3.56,3.46
2.41372e-05,3.52,3.46
2.41382e-05,3.44,3.46
2.41392e-05,3.4,3.46
2.41402e-05,3.36,3.46
2.41412e-05,3.36,3.46
2.41422e-05,3.4,3.46
2.41432e-05,3.44,3.46
2.41442e-05,3.52,3.46
2.41452e-05,3.52,3.46
2.41462e-05,3.52,3.46
2.41472e-05,3.52,3.5
2.41482e-05,3.44,3.46
2.41492e-05,3.44,3.46
2.41502e-05,3.36,3.46
2.41512e-05,3.36,3.46
2.41522e-05,3.4,3.42
2.41532e-05,3.44,3.46
2.41542e-05,3.48,3.46
2.41552e-05,3.52,3.46
2.41562e-05,3.48,3.46
2.41572e-05,3.48,3.46
2.41582e-05,3.44,3.42
2.41592e-05,3.4,3.42
2.41602e-05,3.4,3.42
2.41612e-05,3.4,3.46
2.41622e-05,3.4,3.46
2.41632e-05,3.44,3.5
2.41642e-05,3.44,3.5
2.41652e-05,3.48,3.5
2.41662e-05,3.44,3.46
2.41672e-05,3.44,3.46
2.41682e-05,3.4,3.42
2.41692e-05,3.44,3.42
2.41702e-05,3.4,3.42
2.41712e-05,3.44,3.42
2.41722e-05,3.44,3.46
2.41732e-05,3.48,3.5
2.41742e-05,3.44,3.5
2.41752e-05,3.44,3.5
2.41762e-05,3.44,3.46
2.41772e-05,3.44,3.46
2.41782e-05,3.4,3.42
2.41792e-05,3.44,3.42
2.41802e-05,3.44,3.38
2.41812e-05,3.44,3.42
2.41822e-05,3.48,3.46
2.41832e-05,3.48,3.5
2.41842e-05,3.44,3.5
2.41852e-05,3.44,3.5
2.41862e-05,3.4,3.46
2.41872e-05,3.36,3.5
2.41882e-05,3.4,3.42
2.41892e-05,3.4,3.42
2.41902e-05,3.44,3.42
2.41912e-05,3.48,3.42
2.41922e-05,3.52,3.46
2.41932e-05,3.52,3.5
2.41942e-05,3.48,3.5
2.41952e-05,3.44,3.5
2.41962e-05,3.4,3.5
2.41972e-05,3.36,3.46
2.41982e-05,3.4,3.42
2.41992e-05,3.4,3.42
2.42002e-05,3.44,3.42
2.42012e-05,3.48,3.42
2.42022e-05,3.48,3.46
2.42032e-05,3.48,3.46
2.42042e-05,3.44,3.5
2.42052e-05,3.4,3.5
2.42062e-05,3.36,3.5
2.42072e-05,3.4,3.5
2.42082e-05,3.4,3.46
2.42092e-05,3.4,3.46
2.42102e-05,3.44,3.42
2.42112e-05,3.48,3.46
2.42122e-05,3.48,3.46
2.42132e-05,3.48,3.46
2.42142e-05,3.44,3.46
2.42152e-05,3.4,3.46
2.42162e-05,3.4,3.46
2.42172e-05,3.4,3.46
2.42182e-05,3.4,3.42
2.42192e-05,3.4,3.46
2.42202e-05,3.44,3.42
2.42212e-05,3.48,3.46
2.42222e-05,3.48,3.42
2.42232e-05,3.48,3.42
2.42242e-05,3.48,3.42
2.42252e-05,3.44,3.42
2.42262e-05,3.4,3.46
2.42272e-05,3.4,3.46
2.42282e-05,3.4,3.46
2.42292e-05,3.44,3.5
2.42302e-05,3.44,3.46
2.42312e-05,3.48,3.46
2.42322e-05,3.44,3.46
2.42332e-05,3.44,3.46
2.42342e-05,3.44,3.42
2.42352e-05,3.44,3.42
2.42362e-05,3.44,3.42
2.42372e-05,3.44,3.46
2.42382e-05,3.44,3.46
2.42392e-05,3.44,3.5
2.42402e-05,3.44,3.5
2.42412e-05,3.44,3.5
2.42422e-05,3.44,3.46
2.42432e-05,3.44,3.42
2.42442e-05,3.44,3.42
2.42452e-05,3.44,3.42
2.42462e-05,3.44,3.42
2.42472e-05,3.44,3.46
2.42482e-05,3.44,3.46
2.42492e-05,3.44,3.5
2.42502e-05,3.44,3.5
2.42512e-05,3.44,3.46
2.42522e-05,3.44,3.46
2.42532e-05,3.44,3.46
2.42542e-05,3.44,3.42
2.42552e-05,3.4,3.42
2.42562e-05,3.4,3.42
2.42572e-05,3.44,3.42
2.42582e-05,3.48,3.42
2.42592e-05,3.44,3.46
2.42602e-05,3.44,3.5
2.42612e-05,3.44,3.5
2.42622e-05,3.4,3.5
2.42632e-05,3.44,3.5
2.42642e-05,3.4,3.46
2.42652e-05,3.44,3.42
2.42662e-05,3.44,3.42
2.42672e-05,3.44,3.42
2.42682e-05,3.48,3.42
2.42692e-05,3.44,3.46
2.42702e-05,3.44,3.46
2.42712e-05,3.44,3.5
2.42722e-05,3.44,3.46
2.42732e-05,3.48,3.5
2.42742e-05,3.44,3.46
2.42752e-05,3.44,3.46
2.42762e-05,3.44,3.42
2.42772e-05,3.44,3.42
2.42782e-05,3.44,3.38
2.42792e-05,3.44,3.42
2.42802e-05,3.44,3.42
2.42812e-05,3.48,3.42
2.42822e-05,3.48,3.46
2.42832e-05,3.44,3.46
2.42842e-05,3.44,3.46
2.42852e-05,3.44,3.5
2.42862e-05,3.44,3.42
2.42872e-05,3.4,3.42
2.42882e-05,3.4,3.42
2.42892e-05,3.4,3.42
2.42902e-05,3.4,3.42
2.42912e-05,3.44,3.46
2.42922e-05,3.48,3.46
2.42932e-05,3.48,3.46
2.42942e-05,3.48,3.5
2.42952e-05,3.44,3.5
2.42962e-05,3.44,3.46
2.42972e-05,3.44,3.46
2.42982e-05,3.4,3.42
2.42992e-05,3.44,3.42
2.43002e-05,3.4,3.42
2.43012e-05,3.44,3.42
2.43022e-05,3.44,3.46
2.43032e-05,3.48,3.5
2.43042e-05,3.44,3.5
2.43052e-05,3.48,3.5
2.43062e-05,3.44,3.5
2.43072e-05,3.4,3.46
2.43082e-05,3.4,3.42
2.43092e-05,3.4,3.42
2.43102e-05,3.4,3.42
2.43112e-05,3.44,3.42
2.43122e-05,3.48,3.46
2.43132e-05,3.48,3.46
2.43142e-05,3.48,3.46
2.43152e-05,3.48,3.46
2.43162e-05,3.44,3.46
2.43172e-05,3.44,3.46
2.43182e-05,3.4,3.42
2.43192e-05,3.4,3.42
2.43202e-05,3.4,3.42
2.43212e-05,3.44,3.42
2.43222e-05,3.44,3.46
2.43232e-05,3.48,3.46
2.43242e-05,3.44,3.46
2.43252e-05,3.48,3.5
2.43262e-05,3.44,3.46
2.43272e-05,3.4,3.46
2.43282e-05,3.4,3.46
2.43292e-05,3.4,3.46
2.43302e-05,3.4,3.46
2.43312e-05,3.4,3.46
2.43322e-05,3.44,3.46
2.43332e-05,3.48,3.46
2.43342e-05,3.44,3.46
2.43352e-05,3.44,3.46
2.43362e-05,3.44,3.42
2.43372e-05,3.44,3.46
2.43382e-05,3.44,3.46
2.43392e-05,3.44,3.46
2.43402e-05,3.4,3.46
2.43412e-05,3.44,3.46
2.43422e-05,3.44,3.46
2.43432e-05,3.44,3.46
2.43442e-05,3.44,3.46
2.43452e-05,3.44,3.46
2.43462e-05,3.44,3.46
2.43472e-05,3.44,3.46
2.43482e-05,3.4,3.46
2.43492e-05,3.44,3.46
2.43502e-05,3.44,3.46
2.43512e-05,3.44,3.5
2.43522e-05,3.44,3.46
2.43532e-05,3.44,3.46
2.43542e-05,3.44,3.46
2.43552e-05,3.44,3.46
2.43562e-05,3.44,3.42
2.43572e-05,3.44,3.42
2.43582e-05,3.44,3.42
2.43592e-05,3.44,3.46
2.43602e-05,3.44,3.46
2.43612e-05,3.44,3.46
2.43622e-05,3.44,3.5
2.43632e-05,3.44,3.5
2.43642e-05,3.44,3.46
2.43652e-05,3.4,3.46
2.43662e-05,3.4,3.42
2.43672e-05,3.44,3.42
2.43682e-05,3.44,3.42
2.43692e-05,3.44,3.42
2.43702e-05,3.48,3.42
2.43712e-05,3.44,3.42
2.43722e-05,3.44,3.42
2.43732e-05,3.44,3.46
2.43742e-05,3.44,3.46
2.43752e-05,3.44,3.46
2.43762e-05,3.4,3.46
2.43772e-05,3.4,3.46
2.43782e-05,3.44,3.42
2.43792e-05,3.44,3.42
2.43802e-05,3.44,3.42
2.43812e-05,3.48,3.42
2.43822e-05,3.48,3.46
2.43832e-05,3.44,3.46
2.43842e-05,3.44,3.46
2.43852e-05,3.4,3.46
2.43862e-05,3.44,3.46
2.43872e-05,3.4,3.46
2.43882e-05,3.44,3.46
2.43892e-05,3.44,3.42
