Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
2.37514e-05,2.96,3.46
2.37524e-05,2.96,3.42
2.37534e-05,2.96,3.42
2.37544e-05,2.92,3.42
2.37554e-05,2.92,3.42
2.37564e-05,2.92,3.42
2.37574e-05,2.92,3.42
2.37584e-05,2.92,3.46
2.37594e-05,2.92,3.5
2.37604e-05,2.92,3.5
2.37614e-05,2.92,3.5
2.37624e-05,2.96,3.46
2.37634e-05,2.96,3.42
2.37644e-05,2.96,3.42
2.37654e-05,2.96,3.42
2.37664e-05,2.96,3.42
2.37674e-05,2.96,3.46
2.37684e-05,2.92,3.46
2.37694e-05,2.92,3.46
2.37704e-05,2.92,3.46
2.37714e-05,2.92,3.46
2.37724e-05,2.92,3.46
2.37734e-05,2.92,3.46
2.37744e-05,2.92,3.46
2.37754e-05,2.96,3.46
2.37764e-05,2.92,3.42
2.37774e-05,2.96,3.42
2.37784e-05,2.92,3.42
2.37794e-05,2.92,3.42
2.37804e-05,2.88,3.42
2.37814e-05,2.88,3.46
2.37824e-05,2.92,3.5
2.37834e-05,2.92,3.5
2.37844e-05,2.96,3.46
2.37854e-05,2.96,3.46
2.37864e-05,2.96,3.46
2.37874e-05,2.96,3.42
2.37884e-05,2.96,3.42
2.37894e-05,2.92,3.42
2.37904e-05,2.92,3.46
2.37914e-05,2.92,3.46
2.37924e-05,2.92,3.5
2.37934e-05,2.92,3.5
2.37944e-05,2.92,3.5
2.37954e-05,2.96,3.5
2.37964e-05,2.96,3.46
2.37974e-05,2.96,3.42
2.37984e-05,2.96,3.42
2.37994e-05,2.96,3.46
2.38004e-05,2.92,3.42
2.38014e-05,2.92,3.46
2.38024e-05,2.96,3.46
2.38034e-05,2.92,3.5
2.38044e-05,2.96,3.5
2.38054e-05,2.92,3.5
2.38064e-05,2.96,3.46
2.38074e-05,2.92,3.42
2.38084e-05,2.96,3.42
2.38094e-05,2.92,3.42
2.38104e-05,2.92,3.42
2.38114e-05,2.92,3.46
2.38124e-05,2.92,3.46
2.38134e-05,2.92,3.46
2.38144e-05,2.92,3.46
2.38154e-05,2.96,3.46
2.38164e-05,2.96,3.46
2.38174e-05,2.96,3.46
2.38184e-05,2.96,3.46
2.38194e-05,2.96,3.42
2.38204e-05,2.96,3.42
2.38214e-05,2.96,3.42
2.38224e-05,2.92,3.46
2.38234e-05,2.92,3.46
2.38244e-05,2.92,3.5
2.38254e-05,2.96,3.5
2.38264e-05,2.96,3.46
2.38274e-05,2.92,3.46
2.38284e-05,2.92,3.42
2.38294e-05,2.96,3.42
2.38304e-05,2.92,3.42
2.38314e-05,2.96,3.42
2.38324e-05,2.96,3.46
2.38334e-05,2.96,3.46
2.38344e-05,2.92,3.46
2.38354e-05,2.96,3.42
2.38364e-05,2.92,3.46
2.38374e-05,2.96,3.46
2.38384e-05,2.92,3.46
2.38394e-05,2.92,3.46
2.38404e-05,2.92,3.42
2.38414e-05,2.96,3.46
2.38424e-05,2.96,3.42
2.38434e-05,2.96,3.46
2.38444e-05,2.92,3.46
2.38454e-05,2.96,3.46
2.38464e-05,2.92,3.46
2.38474e-05,2.96,3.46
2.38484e-05,2.92,3.46
2.38494e-05,2.96,3.42
2.38504e-05,2.92,3.46
2.38514e-05,2.96,3.46
2.38524e-05,2.96,3.46
2.38534e-05,2.96,3.46
2.38544e-05,2.96,3.46
2.38554e-05,2.96,3.46
2.38564e-05,2.92,3.42
2.38574e-05,2.96,3.46
2.38584e-05,2.92,3.42
2.38594e-05,2.92,3.46
2.38604e-05,2.92,3.42
2.38614e-05,2.92,3.42
2.38624e-05,2.92,3.42
2.38634e-05,2.92,3.42
2.38644e-05,2.96,3.42
2.38654e-05,2.96,3.46
2.38664e-05,2.96,3.42
2.38674e-05,2.96,3.46
2.38684e-05,2.96,3.46
2.38694e-05,2.96,3.46
2.38704e-05,2.92,3.46
2.38714e-05,2.96,3.46
2.38724e-05,2.92,3.42
2.38734e-05,2.92,3.46
2.38744e-05,2.92,3.46
2.38754e-05,2.96,3.46
2.38764e-05,2.96,3.46
2.38774e-05,2.96,3.46
2.38784e-05,2.96,3.46
2.38794e-05,2.96,3.46
2.38804e-05,2.92,3.42
2.38814e-05,2.92,3.42
2.38824e-05,2.92,3.42
2.38834e-05,2.92,3.42
2.38844e-05,2.92,3.46
2.38854e-05,2.96,3.5
2.38864e-05,2.96,3.5
2.38874e-05,2.96,3.5
2.38884e-05,2.96,3.46
2.38894e-05,2.96,3.46
2.38904e-05,2.92,3.42
2.38914e-05,2.92,3.38
2.38924e-05,2.92,3.38
2.38934e-05,2.92,3.42
2.38944e-05,2.92,3.42
2.38954e-05,2.92,3.5
2.38964e-05,2.96,3.5
2.38974e-05,3,3.5
2.38984e-05,3,3.46
2.38994e-05,3,3.46
2.39004e-05,3,3.42
2.39014e-05,2.92,3.38
2.39024e-05,2.92,3.38
2.39034e-05,2.88,3.38
2.39044e-05,2.88,3.42
2.39054e-05,2.92,3.46
2.39064e-05,2.96,3.5
2.39074e-05,3,3.54
2.39084e-05,3,3.5
2.39094e-05,3,3.5
2.39104e-05,2.96,3.46
2.39114e-05,2.92,3.38
2.39124e-05,2.88,3.38
2.39134e-05,2.88,3.38
2.39144e-05,2.88,3.42
2.39154e-05,2.92,3.5
2.39164e-05,2.96,3.5
2.39174e-05,3,3.54
2.39184e-05,2.96,3.5
2.39194e-05,3,3.5
2.39204e-05,2.96,3.42
2.39214e-05,2.96,3.42
2.39224e-05,2.92,3.38
2.39234e-05,2.92,3.42
2.39244e-05,2.92,3.42
2.39254e-05,2.92,3.46
2.39264e-05,2.92,3.46
2.39274e-05,2.96,3.5
2.39284e-05,2.96,3.5
2.39294e-05,2.96,3.46
2.39304e-05,3,3.42
2.39314e-05,2.96,3.42
2.39324e-05,2.92,3.42
2.39334e-05,2.92,3.42
2.39344e-05,2.92,3.42
2.39354e-05,2.92,3.46
2.39364e-05,2.96,3.46
2.39374e-05,2.96,3.46
2.39384e-05,2.96,3.46
2.39394e-05,2.96,3.46
2.39404e-05,2.96,3.42
2.39414e-05,2.92,3.42
2.39424e-05,2.92,3.42
2.39434e-05,2.96,3.42
2.39444e-05,2.92,3.42
2.39454e-05,2.96,3.42
2.39464e-05,2.92,3.42
2.39474e-05,2.92,3.46
2.39484e-05,2.92,3.42
2.39494e-05,2.92,3.42
2.39504e-05,2.92,3.46
2.39514e-05,2.92,3.46
2.39524e-05,2.92,3.46
2.39534e-05,2.96,3.46
2.39544e-05,2.96,3.46
2.39554e-05,2.96,3.42
2.39564e-05,2.96,3.42
2.39574e-05,2.92,3.42
2.39584e-05,2.92,3.42
2.39594e-05,2.92,3.42
2.39604e-05,2.88,3.42
2.39614e-05,2.92,3.46
2.39624e-05,2.92,3.46
2.39634e-05,2.96,3.5
2.39644e-05,2.96,3.46
2.39654e-05,3,3.46
2.39664e-05,3,3.42
2.39674e-05,2.96,3.38
2.39684e-05,2.92,3.38
2.39694e-05,2.92,3.38
2.39704e-05,2.88,3.42
2.39714e-05,2.92,3.46
2.39724e-05,2.92,3.5
2.39734e-05,2.92,3.54
2.39744e-05,2.96,3.5
2.39754e-05,3,3.46
2.39764e-05,2.96,3.42
2.39774e-05,2.96,3.42
2.39784e-05,2.92,3.38
2.39794e-05,2.92,3.42
2.39804e-05,2.92,3.42
2.39814e-05,2.92,3.46
2.39824e-05,2.92,3.46
2.39834e-05,2.96,3.5
2.39844e-05,2.96,3.5
2.39854e-05,3,3.5
2.39864e-05,2.96,3.46
2.39874e-05,2.96,3.42
2.39884e-05,2.96,3.38
2.39894e-05,2.96,3.38
2.39904e-05,2.92,3.42
2.39914e-05,2.92,3.46
2.39924e-05,2.92,3.46
2.39934e-05,2.92,3.46
2.39944e-05,2.96,3.5
2.39954e-05,2.96,3.5
2.39964e-05,2.96,3.42
2.39974e-05,2.96,3.42
2.39984e-05,2.96,3.42
2.39994e-05,2.92,3.42
2.40004e-05,2.92,3.42
2.40014e-05,2.92,3.46
2.40024e-05,2.92,3.46
2.40034e-05,2.96,3.46
2.40044e-05,2.96,3.46
2.40054e-05,2.96,3.5
2.40064e-05,2.96,3.46
2.40074e-05,2.96,3.46
2.40084e-05,2.92,3.42
2.40094e-05,2.92,3.42
2.40104e-05,2.92,3.42
2.40114e-05,2.92,3.42
2.40124e-05,2.92,3.46
2.40134e-05,2.92,3.46
2.40144e-05,2.92,3.46
2.40154e-05,2.92,3.46
2.40164e-05,2.92,3.46
2.40174e-05,2.92,3.46
2.40184e-05,2.96,3.46
2.40194e-05,2.96,3.46
2.40204e-05,2.96,3.42
2.40214e-05,2.96,3.42
2.40224e-05,2.96,3.42
2.40234e-05,2.92,3.42
2.40244e-05,2.92,3.42
2.40254e-05,2.92,3.42
2.40264e-05,2.92,3.46
2.40274e-05,2.96,3.46
2.40284e-05,2.96,3.46
2.40294e-05,2.96,3.46
2.40304e-05,2.96,3.46
2.40314e-05,2.96,3.42
2.40324e-05,2.96,3.42
2.40334e-05,2.92,3.42
2.40344e-05,2.92,3.42
2.40354e-05,2.92,3.46
2.40364e-05,2.92,3.46
2.40374e-05,2.92,3.46
2.40384e-05,2.92,3.5
2.40394e-05,2.96,3.5
2.40404e-05,2.96,3.46
2.40414e-05,2.96,3.46
2.40424e-05,2.96,3.42
2.40434e-05,2.96,3.42
2.40444e-05,2.92,3.42
2.40454e-05,2.92,3.42
2.40464e-05,2.92,3.42
2.40474e-05,2.92,3.46
2.40484e-05,2.92,3.46
2.40494e-05,2.92,3.46
2.40504e-05,2.96,3.46
2.40514e-05,2.96,3.46
2.40524e-05,2.96,3.46
2.40534e-05,2.96,3.46
2.40544e-05,2.92,3.42
2.40554e-05,2.92,3.46
2.40564e-05,2.92,3.42
2.40574e-05,2.92,3.46
2.40584e-05,2.92,3.42
2.40594e-05,2.92,3.46
2.40604e-05,2.92,3.46
2.40614e-05,2.92,3.42
2.40624e-05,2.92,3.42
2.40634e-05,2.92,3.46
2.40644e-05,2.92,3.46
2.40654e-05,2.92,3.46
2.40664e-05,2.96,3.46
2.40674e-05,2.92,3.46
2.40684e-05,2.92,3.42
2.40694e-05,2.96,3.42
2.40704e-05,2.96,3.42
2.40714e-05,2.92,3.42
2.40724e-05,2.92,3.42
2.40734e-05,2.92,3.46
2.40744e-05,2.92,3.46
2.40754e-05,2.96,3.5
2.40764e-05,2.96,3.46
2.40774e-05,2.96,3.46
2.40784e-05,2.92,3.46
2.40794e-05,2.96,3.42
2.40804e-05,2.92,3.42
2.40814e-05,2.92,3.42
2.40824e-05,2.92,3.42
2.40834e-05,2.92,3.46
2.40844e-05,2.96,3.46
2.40854e-05,2.96,3.5
2.40864e-05,2.96,3.5
2.40874e-05,2.96,3.5
2.40884e-05,2.96,3.46
2.40894e-05,2.96,3.42
2.40904e-05,2.92,3.38
2.40914e-05,2.92,3.38
2.40924e-05,2.92,3.42
2.40934e-05,2.92,3.46
2.40944e-05,2.96,3.5
2.40954e-05,2.96,3.54
2.40964e-05,3,3.5
2.40974e-05,3,3.5
2.40984e-05,3,3.46
2.40994e-05,2.96,3.38
2.41004e-05,2.92,3.38
2.41014e-05,2.88,3.38
2.41024e-05,2.88,3.42
2.41034e-05,2.92,3.46
2.41044e-05,2.92,3.5
2.41054e-05,2.96,3.5
2.41064e-05,2.96,3.5
2.41074e-05,2.96,3.5
2.41084e-05,2.96,3.46
2.41094e-05,2.96,3.42
2.41104e-05,2.92,3.38
2.41114e-05,2.92,3.42
2.41124e-05,2.92,3.38
2.41134e-05,2.92,3.46
2.41144e-05,2.96,3.46
2.41154e-05,2.96,3.5
2.41164e-05,3,3.5
2.41174e-05,2.96,3.5
2.41184e-05,3,3.46
2.41194e-05,2.96,3.46
2.41204e-05,2.96,3.42
2.41214e-05,2.92,3.42
2.41224e-05,2.92,3.42
2.41234e-05,2.92,3.42
2.41244e-05,2.92,3.46
2.41254e-05,2.96,3.5
2.41264e-05,2.92,3.5
2.41274e-05,2.96,3.5
2.41284e-05,2.96,3.46
2.41294e-05,2.96,3.46
2.41304e-05,2.96,3.46
2.41314e-05,2.92,3.42
2.41324e-05,2.92,3.42
2.41334e-05,2.92,3.42
2.41344e-05,2.92,3.42
2.41354e-05,2.92,3.42
2.41364e-05,2.92,3.42
2.41374e-05,2.92,3.46
2.41384e-05,2.96,3.46
2.41394e-05,2.96,3.46
2.41404e-05,2.96,3.42
2.41414e-05,2.92,3.46
2.41424e-05,2.92,3.46
2.41434e-05,2.92,3.46
2.41444e-05,2.96,3.42
2.41454e-05,2.96,3.42
2.41464e-05,2.96,3.42
2.41474e-05,2.92,3.42
2.41484e-05,2.92,3.46
2.41494e-05,2.92,3.46
2.41504e-05,2.92,3.46
2.41514e-05,2.92,3.5
2.41524e-05,2.92,3.46
2.41534e-05,2.92,3.5
2.41544e-05,2.96,3.46
2.41554e-05,2.96,3.46
2.41564e-05,2.92,3.42
2.41574e-05,2.92,3.42
2.41584e-05,2.92,3.42
2.41594e-05,2.92,3.42
2.41604e-05,2.92,3.46
2.41614e-05,2.92,3.5
2.41624e-05,2.92,3.5
2.41634e-05,2.96,3.5
2.41644e-05,2.96,3.46
2.41654e-05,2.96,3.46
2.41664e-05,2.96,3.42
2.41674e-05,2.96,3.38
2.41684e-05,2.92,3.38
2.41694e-05,2.92,3.42
2.41704e-05,2.88,3.42
2.41714e-05,2.96,3.5
2.41724e-05,2.96,3.5
2.41734e-05,2.96,3.5
2.41744e-05,3,3.5
2.41754e-05,3,3.5
2.41764e-05,2.92,3.42
2.41774e-05,2.92,3.38
2.41784e-05,2.92,3.38
2.41794e-05,2.92,3.38
2.41804e-05,2.92,3.42
2.41814e-05,2.92,3.46
2.41824e-05,2.92,3.46
2.41834e-05,2.96,3.5
2.41844e-05,2.96,3.5
2.41854e-05,2.96,3.46
2.41864e-05,2.96,3.46
2.41874e-05,2.92,3.38
2.41884e-05,2.92,3.38
2.41894e-05,2.92,3.42
2.41904e-05,2.92,3.42
2.41914e-05,2.92,3.46
2.41924e-05,2.96,3.5
2.41934e-05,2.96,3.5
2.41944e-05,2.96,3.5
2.41954e-05,2.96,3.5
2.41964e-05,2.96,3.42
2.41974e-05,2.96,3.42
2.41984e-05,2.92,3.38
2.41994e-05,2.92,3.38
2.42004e-05,2.92,3.42
2.42014e-05,2.92,3.42
2.42024e-05,2.92,3.46
2.42034e-05,2.96,3.5
2.42044e-05,2.96,3.5
2.42054e-05,3,3.5
2.42064e-05,2.96,3.46
2.42074e-05,2.96,3.46
2.42084e-05,2.92,3.38
2.42094e-05,2.92,3.38
2.42104e-05,2.92,3.42
2.42114e-05,2.92,3.46
2.42124e-05,2.96,3.46
2.42134e-05,2.96,3.5
2.42144e-05,2.96,3.46
2.42154e-05,2.96,3.46
2.42164e-05,2.92,3.46
2.42174e-05,2.92,3.46
2.42184e-05,2.92,3.46
2.42194e-05,2.92,3.42
2.42204e-05,2.92,3.42
2.42214e-05,2.92,3.46
2.42224e-05,2.96,3.46
2.42234e-05,2.96,3.5
2.42244e-05,2.96,3.46
2.42254e-05,2.96,3.46
2.42264e-05,2.92,3.46
2.42274e-05,2.96,3.46
2.42284e-05,2.92,3.42
2.42294e-05,2.92,3.46
2.42304e-05,2.92,3.42
2.42314e-05,2.92,3.46
2.42324e-05,2.92,3.46
2.42334e-05,2.96,3.46
2.42344e-05,2.96,3.46
2.42354e-05,2.96,3.46
2.42364e-05,2.92,3.46
2.42374e-05,2.92,3.46
2.42384e-05,2.92,3.42
2.42394e-05,2.96,3.42
2.42404e-05,2.96,3.46
2.42414e-05,2.96,3.46
2.42424e-05,2.96,3.46
2.42434e-05,2.96,3.46
2.42444e-05,2.96,3.42
2.42454e-05,2.96,3.42
2.42464e-05,2.92,3.42
2.42474e-05,2.92,3.42
2.42484e-05,2.92,3.42
2.42494e-05,2.92,3.46
2.42504e-05,2.96,3.42
2.42514e-05,2.92,3.46
2.42524e-05,2.96,3.46
2.42534e-05,2.92,3.46
2.42544e-05,2.96,3.46
2.42554e-05,2.96,3.46
2.42564e-05,2.92,3.42
2.42574e-05,2.92,3.46
2.42584e-05,2.92,3.46
2.42594e-05,2.92,3.46
2.42604e-05,2.92,3.46
2.42614e-05,2.96,3.46
2.42624e-05,2.96,3.46
2.42634e-05,2.96,3.46
2.42644e-05,2.96,3.46
2.42654e-05,2.96,3.46
2.42664e-05,2.96,3.46
2.42674e-05,2.92,3.46
2.42684e-05,2.96,3.46
2.42694e-05,2.92,3.46
2.42704e-05,2.96,3.46
2.42714e-05,2.96,3.42
2.42724e-05,2.96,3.42
2.42734e-05,2.92,3.46
2.42744e-05,2.96,3.46
2.42754e-05,2.92,3.46
2.42764e-05,2.96,3.46
2.42774e-05,2.96,3.46
2.42784e-05,2.96,3.46
2.42794e-05,2.96,3.46
2.42804e-05,2.96,3.46
2.42814e-05,2.96,3.42
2.42824e-05,2.96,3.42
2.42834e-05,2.92,3.42
2.42844e-05,2.92,3.42
2.42854e-05,2.92,3.42
2.42864e-05,2.92,3.42
2.42874e-05,2.92,3.46
2.42884e-05,2.96,3.42
2.42894e-05,2.96,3.46
2.42904e-05,2.96,3.42
2.42914e-05,2.96,3.46
2.42924e-05,2.96,3.42
2.42934e-05,2.92,3.42
2.42944e-05,2.96,3.46
2.42954e-05,2.92,3.46
2.42964e-05,2.92,3.46
2.42974e-05,2.92,3.46
2.42984e-05,2.92,3.46
2.42994e-05,2.92,3.46
2.43004e-05,2.96,3.46
2.43014e-05,2.96,3.42
2.43024e-05,2.96,3.42
2.43034e-05,2.92,3.42
2.43044e-05,2.96,3.42
2.43054e-05,2.92,3.42
2.43064e-05,2.92,3.46
2.43074e-05,2.96,3.5
2.43084e-05,2.96,3.46
2.43094e-05,2.92,3.5
2.43104e-05,2.96,3.46
2.43114e-05,2.96,3.46
2.43124e-05,2.96,3.46
2.43134e-05,2.96,3.46
2.43144e-05,2.96,3.42
2.43154e-05,2.96,3.46
2.43164e-05,2.92,3.46
2.43174e-05,2.92,3.46
2.43184e-05,2.92,3.46
2.43194e-05,2.92,3.46
2.43204e-05,2.92,3.46
2.43214e-05,2.92,3.46
2.43224e-05,2.96,3.46
2.43234e-05,2.96,3.46
2.43244e-05,2.96,3.46
2.43254e-05,2.96,3.42
2.43264e-05,2.92,3.42
2.43274e-05,2.92,3.42
2.43284e-05,2.92,3.42
2.43294e-05,2.92,3.46
2.43304e-05,2.92,3.46
2.43314e-05,2.92,3.5
2.43324e-05,2.92,3.5
2.43334e-05,2.96,3.5
2.43344e-05,2.96,3.46
2.43354e-05,2.96,3.46
2.43364e-05,2.96,3.42
2.43374e-05,2.92,3.42
2.43384e-05,2.92,3.42
2.43394e-05,2.92,3.42
2.43404e-05,2.96,3.42
2.43414e-05,2.96,3.5
2.43424e-05,2.96,3.5
2.43434e-05,2.96,3.54
2.43444e-05,2.96,3.5
2.43454e-05,2.96,3.46
2.43464e-05,2.96,3.42
2.43474e-05,2.92,3.34
2.43484e-05,2.92,3.34
2.43494e-05,2.92,3.38
2.43504e-05,2.92,3.42
2.43514e-05,2.92,3.5
2.43524e-05,2.96,3.5
2.43534e-05,2.96,3.5
2.43544e-05,2.96,3.46
2.43554e-05,2.96,3.42
2.43564e-05,2.96,3.42
2.43574e-05,2.92,3.38
2.43584e-05,2.92,3.38
2.43594e-05,2.88,3.38
2.43604e-05,2.88,3.42
2.43614e-05,2.92,3.5
2.43624e-05,2.92,3.5
2.43634e-05,2.96,3.54
2.43644e-05,3,3.5
2.43654e-05,2.96,3.46
2.43664e-05,2.96,3.42
2.43674e-05,2.92,3.42
2.43684e-05,2.92,3.38
2.43694e-05,2.92,3.42
2.43704e-05,2.96,3.46
2.43714e-05,2.96,3.5
2.43724e-05,2.96,3.5
2.43734e-05,2.96,3.5
2.43744e-05,2.96,3.5
2.43754e-05,2.96,3.46
2.43764e-05,2.96,3.42
2.43774e-05,2.92,3.42
2.43784e-05,2.92,3.38
2.43794e-05,2.92,3.42
2.43804e-05,2.92,3.42
2.43814e-05,2.92,3.5
2.43824e-05,2.96,3.5
2.43834e-05,2.96,3.5
2.43844e-05,2.96,3.46
2.43854e-05,2.96,3.46
2.43864e-05,2.96,3.42
2.43874e-05,2.92,3.38
2.43884e-05,2.92,3.38
2.43894e-05,2.92,3.42
2.43904e-05,2.96,3.42
2.43914e-05,2.96,3.5
2.43924e-05,3,3.5
2.43934e-05,2.96,3.46
2.43944e-05,2.96,3.42
2.43954e-05,2.96,3.42
2.43964e-05,2.92,3.42
2.43974e-05,2.92,3.42
2.43984e-05,2.92,3.42
2.43994e-05,2.92,3.46
2.44004e-05,2.96,3.46
2.44014e-05,2.96,3.5
2.44024e-05,2.96,3.46
2.44034e-05,2.96,3.46
2.44044e-05,2.96,3.46
2.44054e-05,2.92,3.42
2.44064e-05,2.92,3.42
2.44074e-05,2.92,3.42
2.44084e-05,2.92,3.42
2.44094e-05,2.92,3.46
2.44104e-05,2.96,3.46
2.44114e-05,2.96,3.46
2.44124e-05,2.96,3.46
2.44134e-05,2.96,3.42
2.44144e-05,2.96,3.42
2.44154e-05,2.96,3.42
2.44164e-05,2.92,3.42
2.44174e-05,2.92,3.42
2.44184e-05,2.92,3.42
2.44194e-05,2.92,3.46
2.44204e-05,2.92,3.46
2.44214e-05,2.96,3.46
2.44224e-05,2.96,3.46
2.44234e-05,2.96,3.46
2.44244e-05,2.92,3.42
2.44254e-05,2.92,3.42
2.44264e-05,2.92,3.42
2.44274e-05,2.92,3.46
2.44284e-05,2.92,3.46
2.44294e-05,2.92,3.46
2.44304e-05,2.96,3.46
2.44314e-05,2.96,3.46
2.44324e-05,2.96,3.42
2.44334e-05,2.96,3.42
2.44344e-05,2.96,3.42
2.44354e-05,2.96,3.42
2.44364e-05,2.92,3.42
2.44374e-05,2.96,3.46
2.44384e-05,2.96,3.42
2.44394e-05,2.96,3.46
2.44404e-05,2.96,3.46
2.44414e-05,2.92,3.46
2.44424e-05,2.92,3.46
2.44434e-05,2.92,3.46
2.44444e-05,2.92,3.46
2.44454e-05,2.92,3.46
2.44464e-05,2.96,3.42
2.44474e-05,2.92,3.46
2.44484e-05,2.96,3.46
2.44494e-05,2.96,3.46
2.44504e-05,2.96,3.46
2.44514e-05,2.96,3.42
2.44524e-05,2.96,3.42
2.44534e-05,2.96,3.42
2.44544e-05,2.96,3.42
2.44554e-05,2.96,3.5
2.44564e-05,2.96,3.46
2.44574e-05,2.96,3.5
2.44584e-05,2.96,3.46
2.44594e-05,3,3.46
2.44604e-05,2.96,3.42
2.44614e-05,2.96,3.42
2.44624e-05,2.92,3.38
2.44634e-05,2.92,3.42
2.44644e-05,2.88,3.42
2.44654e-05,2.88,3.46
2.44664e-05,2.92,3.46
2.44674e-05,2.96,3.46
2.44684e-05,2.96,3.46
2.44694e-05,2.96,3.46
2.44704e-05,2.96,3.42
2.44714e-05,2.96,3.42
2.44724e-05,2.92,3.42
2.44734e-05,2.92,3.42
2.44744e-05,2.92,3.42
2.44754e-05,2.92,3.46
2.44764e-05,2.92,3.46
2.44774e-05,2.92,3.5
2.44784e-05,2.92,3.5
2.44794e-05,2.96,3.5
2.44804e-05,2.96,3.42
2.44814e-05,2.96,3.42
2.44824e-05,2.96,3.42
2.44834e-05,2.92,3.42
2.44844e-05,2.92,3.42
2.44854e-05,2.92,3.42
2.44864e-05,2.88,3.46
2.44874e-05,2.92,3.46
2.44884e-05,2.92,3.46
2.44894e-05,2.96,3.46
2.44904e-05,2.96,3.46
2.44914e-05,3,3.42
2.44924e-05,2.96,3.42
2.44934e-05,2.96,3.42
2.44944e-05,2.92,3.42
2.44954e-05,2.92,3.42
2.44964e-05,2.92,3.42
2.44974e-05,2.92,3.46
2.44984e-05,2.92,3.46
2.44994e-05,2.92,3.5
2.45004e-05,2.96,3.5
2.45014e-05,2.96,3.46
2.45024e-05,2.96,3.46
2.45034e-05,2.96,3.46
2.45044e-05,2.96,3.42
2.45054e-05,2.96,3.42
2.45064e-05,2.92,3.42
2.45074e-05,2.92,3.46
2.45084e-05,2.88,3.46
2.45094e-05,2.92,3.5
2.45104e-05,2.92,3.5
2.45114e-05,2.96,3.54
2.45124e-05,2.96,3.5
2.45134e-05,3,3.5
2.45144e-05,3,3.42
2.45154e-05,2.96,3.42
2.45164e-05,2.92,3.42
2.45174e-05,2.92,3.42
2.45184e-05,2.88,3.46
2.45194e-05,2.92,3.5
2.45204e-05,2.92,3.5
2.45214e-05,2.96,3.5
2.45224e-05,2.96,3.5
2.45234e-05,3,3.46
2.45244e-05,2.96,3.42
2.45254e-05,2.96,3.42
2.45264e-05,2.92,3.38
2.45274e-05,2.92,3.38
2.45284e-05,2.92,3.42
2.45294e-05,2.88,3.46
2.45304e-05,2.92,3.5
2.45314e-05,2.92,3.5
2.45324e-05,2.96,3.5
2.45334e-05,2.96,3.46
2.45344e-05,2.96,3.42
2.45354e-05,2.96,3.42
2.45364e-05,2.96,3.38
2.45374e-05,2.92,3.38
2.45384e-05,2.92,3.38
2.45394e-05,2.92,3.42
2.45404e-05,2.92,3.46
2.45414e-05,2.92,3.5
2.45424e-05,2.96,3.5
2.45434e-05,2.96,3.5
2.45444e-05,2.96,3.5
2.45454e-05,2.96,3.46
2.45464e-05,2.96,3.42
2.45474e-05,2.96,3.38
2.45484e-05,2.92,3.42
2.45494e-05,2.92,3.42
2.45504e-05,2.92,3.46
2.45514e-05,2.92,3.46
2.45524e-05,2.92,3.5
2.45534e-05,2.92,3.5
2.45544e-05,2.96,3.46
2.45554e-05,2.96,3.46
2.45564e-05,2.96,3.42
2.45574e-05,2.96,3.42
2.45584e-05,2.96,3.42
2.45594e-05,2.92,3.46
2.45604e-05,2.92,3.42
2.45614e-05,2.92,3.46
2.45624e-05,2.92,3.46
2.45634e-05,2.92,3.46
2.45644e-05,2.92,3.42
2.45654e-05,2.96,3.46
2.45664e-05,2.96,3.46
2.45674e-05,2.96,3.46
2.45684e-05,2.96,3.42
2.45694e-05,2.96,3.46
2.45704e-05,2.96,3.42
2.45714e-05,2.92,3.46
2.45724e-05,2.92,3.46
2.45734e-05,2.96,3.46
2.45744e-05,2.92,3.46
2.45754e-05,2.92,3.46
2.45764e-05,2.92,3.46
2.45774e-05,2.92,3.46
2.45784e-05,2.92,3.46
2.45794e-05,2.96,3.46
2.45804e-05,2.96,3.42
2.45814e-05,2.96,3.46
2.45824e-05,2.96,3.42
2.45834e-05,2.92,3.46
2.45844e-05,2.92,3.42
2.45854e-05,2.92,3.42
2.45864e-05,2.92,3.42
2.45874e-05,2.92,3.46
2.45884e-05,2.92,3.46
2.45894e-05,2.96,3.46
2.45904e-05,2.96,3.46
2.45914e-05,2.96,3.46
2.45924e-05,2.92,3.42
2.45934e-05,2.92,3.46
2.45944e-05,2.92,3.42
2.45954e-05,2.88,3.42
2.45964e-05,2.92,3.42
2.45974e-05,2.92,3.42
2.45984e-05,2.92,3.46
2.45994e-05,2.96,3.46
2.46004e-05,2.96,3.5
2.46014e-05,2.96,3.46
2.46024e-05,2.96,3.46
2.46034e-05,2.96,3.42
2.46044e-05,2.96,3.42
2.46054e-05,2.92,3.38
2.46064e-05,2.88,3.38
2.46074e-05,2.88,3.42
2.46084e-05,2.92,3.42
2.46094e-05,2.92,3.46
2.46104e-05,2.96,3.5
2.46114e-05,2.96,3.5
2.46124e-05,2.96,3.46
2.46134e-05,2.96,3.42
2.46144e-05,2.96,3.42
2.46154e-05,2.92,3.38
2.46164e-05,2.92,3.38
